Id,Name,Image_url,Tutorial_url,Description,Type,Level1,Level2
90,回归曲线散点图,https://openbiox.github.io/Bizard/Correlation/Scatter_files/figure-html/fig-RegressionEquation_Label-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Scatter.html#fig-RegressionEquation_Label,使用 label.y 和 label.x 参数调整散点图回归方程标签的位置,散点图,BASICS,Correlation
91,回归曲线散点图,https://openbiox.github.io/Bizard/Correlation/Scatter_files/figure-html/fig-RegressionEquations-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Scatter.html#fig-RegressionEquations,绘制带有回归方程的多类数据散点图,散点图,BASICS,Correlation
92,回归曲线散点图,https://openbiox.github.io/Bizard/Correlation/Scatter_files/figure-html/fig-CorrelationCoefficient-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Scatter.html#fig-CorrelationCoefficient,显示散点图的相关系数,散点图,BASICS,Correlation
93,添加回归曲线上标签的散点图,https://openbiox.github.io/Bizard/Correlation/Scatter_files/figure-html/fig-RegressionCurve_Label-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Scatter.html#fig-RegressionCurve_Label,带标签的单类型数据散点图,散点图,BASICS,Correlation
94,添加回归曲线上标签的散点图,https://openbiox.github.io/Bizard/Correlation/Scatter_files/figure-html/fig-RegressionCurve_Labels-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Scatter.html#fig-RegressionCurve_Labels,带标签的多类型数据散点图,散点图,BASICS,Correlation
95,添加边缘轴须的散点图,https://openbiox.github.io/Bizard/Correlation/Scatter_files/figure-html/fig-MarginalRug_Plot-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Scatter.html#fig-MarginalRug_Plot,使用 geom_rug() 添加边缘轴须,散点图,BASICS,Correlation
96,添加边际分布的散点图,https://openbiox.github.io/Bizard/Correlation/Scatter_files/figure-html/fig-MarginalDistributions-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Scatter.html#fig-MarginalDistributions,散点图添加边际分布使用 ggMarginal(),散点图,BASICS,Correlation
97,3D交互式散点图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/ScatterPlot_3D.jpg,https://openbiox.github.io/Bizard/zh/Correlation/Scatter.html#fig-3D_Scatter,3D交互式散点图使用 plotly 包,散点图,BASICS,Correlation
98,基础热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-BasicHeatBasicR-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-BasicHeatBasicR,基础热图使用 heatmap() 函数和 mtcars 数据集,热图,BASICS,Correlation
99,基础热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-StandardizationBasicR-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-StandardizationBasicR,标准化热图使用 scale="column",热图,BASICS,Correlation
100,基础热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-ClusteringandReorderingBasicR-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-ClusteringandReorderingBasicR,使用 Rowv 和 Colv 参数对聚类树状图和热图进行重排序,热图,BASICS,Correlation
101,基础热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-ColorPalettesBasicR-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-ColorPalettesBasicR-1,热图调色板使用 col=cm.colors(256),热图,BASICS,Correlation
102,基础热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-CustomizingLayoutBasicR-2.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-CustomizingLayoutBasicR-2,自定义热图布局使用 cexRow/cexCol 参数,热图,BASICS,Correlation
103,基础热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-ColorAnnotationsBasicR-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-ColorAnnotationsBasicR,带有颜色标注的热图使用 RowSideColors 参数,热图,BASICS,Correlation
104,使用 ggplot2 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-BasicHeatggplot2-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-BasicHeatggplot2,基础热图使用 ggplot2 包和 TCGA-CHOL 数据集,热图,BASICS,Correlation
105,使用 ggplot2 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-ColorPalettesggplot2-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-ColorPalettesggplot2,热图调色板使用 ggplot2,热图,BASICS,Correlation
106,使用 ggplot2 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-Wide-Formatggplot2-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-Wide-Formatggplot2,热图的宽格式数据使用 ggplot2,热图,BASICS,Correlation
107,使用 ggplot2 包绘制热图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Heatmap_plotly_3D.jpg,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#interactive-heatmaps,交互式热图使用 plotly 包,热图,BASICS,Correlation
108,使用 ggplot2 包绘制热图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Heatmap_3D_d3heatmap.jpg,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-d3heatmapggplot2,交互式热图使用 d3heatmap 包,热图,BASICS,Correlation
109,使用 ggplot2 包绘制热图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Heatmap_3D_heatmaply.jpg,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-heatmaplyggplot2,交互式热图使用 heatmaply 包,热图,BASICS,Correlation
110,使用 lattice 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-BasicHeatlattice-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-BasicHeatlattice,基础热图使用 lattice 包和 TCGA-CHOL 数据集,热图,BASICS,Correlation
111,使用 lattice 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-Wide-FormatMatrixInputlattice-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-Wide-FormatMatrixInputlattice,热图的宽格式矩阵输入使用 lattice 包,热图,BASICS,Correlation
112,使用 lattice 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-FlippingAxeslattice-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-FlippingAxeslattice,热图坐标轴翻转使用 lattice 包,热图,BASICS,Correlation
113,使用 lattice 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-ColorPaletteslattice-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-ColorPaletteslattice-1,热图调色板使用 lattice 包,热图,BASICS,Correlation
114,使用 pheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-BasicHeatPheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-BasicHeatPheatmap,基础热图使用 pheatmap 包和 TCGA-CHOL 数据集,热图,BASICS,Correlation
115,使用 pheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-AdjustingDendrograms-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-AdjustingDendrograms,调整热图聚类使用 pheatmap 包,热图,BASICS,Correlation
116,使用 pheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-AngleAdjustment-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-AngleAdjustment,调整热图标签角度和隔断位置使用 pheatmap 包,热图,BASICS,Correlation
117,使用 pheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-AddingValuesorMarkers-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-AddingValuesorMarkers,添加热图数值或标记使用 pheatmap 包,热图,BASICS,Correlation
118,使用 pheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-RawDataforAnnotation-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-RawDataforAnnotation,原数据判断热图标注使用 pheatmap 包,热图,BASICS,Correlation
119,使用 pheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-UsingNormalizedData-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-UsingNormalizedData,经过标准化的数据热图使用 pheatmap 包,热图,BASICS,Correlation
120,使用 pheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-ColorPalettesPheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-ColorPalettesPheatmap-1,热图调色板使用 pheatmap 包,热图,BASICS,Correlation
121,使用 complexheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-BasicHeatcomplexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-BasicHeatcomplexheatmap,基础热图使用 complexheatmap 包和 TCGA-CHOL 数据集,热图,BASICS,Correlation
122,使用 complexheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-ColorPalettescomplexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-ColorPalettescomplexheatmap,热图调色板使用 complexheatmap 包,热图,BASICS,Correlation
123,使用 complexheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-colorRamp2complexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-colorRamp2complexheatmap,complexheatmap 热图使用 colorRamp2 ,热图,BASICS,Correlation
124,使用 complexheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-ColorVectorcomplexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-ColorVectorcomplexheatmap,complexheatmap 热图使用颜色向量,热图,BASICS,Correlation
125,使用 complexheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-nacolcomplexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-nacolcomplexheatmap,complexheatmap 热图使用 na_col 参数,热图,BASICS,Correlation
126,使用 complexheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-DifferentLinearInterpolationcomplexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-DifferentLinearInterpolationcomplexheatmap,complexheatmap 热图不同的线性插值,热图,BASICS,Correlation
127,使用 complexheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-BordersandGridlinescomplexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-BordersandGridlinescomplexheatmap,complexheatmap 热图边框和网格线,热图,BASICS,Correlation
128,使用 complexheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-Clusteringcomplexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-Clusteringcomplexheatmap,complexheatmap 热图聚类,热图,BASICS,Correlation
129,使用 complexheatmap 包绘制热图,https://openbiox.github.io/Bizard/Correlation/Heatmap_files/figure-html/fig-MultipleHeatmapscomplexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Heatmap.html#fig-MultipleHeatmapscomplexheatmap,complexheatmap 注释条和多个热图,热图,BASICS,Correlation
130,基础复杂热图,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-1.1BasicComplexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-1.1BasicComplexheatmap,连续型变量基础复杂热图使用 TCGA-BRCA 数据集,复杂热图,BASICS,Correlation
131,基础复杂热图,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-1.2BasicComplexheatmap-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-1.2BasicComplexheatmap,离散型变量基础复杂热图使用人工创建数据集,复杂热图,BASICS,Correlation
132,自定义复杂热图,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-2.1Custom-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-2.1Custom,复杂热图连续型变量颜色自定义使用 colorRamp2(),复杂热图,BASICS,Correlation
133,自定义复杂热图,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-2.2Custom-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-2.2Custom,复杂热图连续型变量颜色自定义使用 rainbow(),复杂热图,BASICS,Correlation
134,自定义复杂热图,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-2.3Custom-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-2.3Custom,复杂热图离散型变量颜色自定义使用,复杂热图,BASICS,Correlation
135,自定义复杂热图,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-2.4Custom-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-2.4Custom,复杂热图边框自定义,复杂热图,BASICS,Correlation
136,复杂热图聚类,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-3.1Cluster-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-3.1Cluster,复杂热图聚类使用 TCGA-BRCA 数据集,复杂热图,BASICS,Correlation
137,复杂热图聚类,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-3.2Cluster-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-3.2Cluster,复杂热图树状图渲染,复杂热图,BASICS,Correlation
138,复杂热图分割,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-4.1Split-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-4.1Split,复杂热图连续型变量分割,复杂热图,BASICS,Correlation
139,复杂热图分割,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-4.2Split-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-4.2Split,复杂热图向量分割,复杂热图,BASICS,Correlation
140,复杂热图分割,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-4.3Split-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-4.3Split,复杂热图矩阵分割,复杂热图,BASICS,Correlation
141,复杂热图分割,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-4.4Split-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-4.4Split,复杂热图按指定行列进行分割,复杂热图,BASICS,Correlation
142,复杂热图分割,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-4.5Split-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-4.5Split,复杂热图参数分割,复杂热图,BASICS,Correlation
143,复杂热图分割,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-4.6Split-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-4.6Split,复杂热图注释分割,复杂热图,BASICS,Correlation
144,复杂热图添加标签,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-5.1AddLabel-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-5.1AddLabel,复杂热图添加标签使用 TCGA-BRCA 数据集,复杂热图,BASICS,Correlation
145,复杂热图添加标签,https://openbiox.github.io/Bizard/Correlation/ComplexHeatmap_files/figure-html/fig-5.2AddLabel-1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-5.2AddLabel,复杂热图显示数据大于0.5的值,复杂热图,BASICS,Correlation
146,复杂热图添加标签,https://openbiox.github.io/Bizard/images/Correlation/ComplexHeatmap_fig1.png,https://openbiox.github.io/Bizard/zh/Correlation/ComplexHeatmap.html#fig-ComplexHeatmapFig5-3,复杂热图添加图形,复杂热图,BASICS,Correlation
147,使用 GGally 包绘制相关图,https://openbiox.github.io/Bizard/Correlation/Correlogram_files/figure-html/unnamed-chunk-1-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Correlogram.html#%E5%9F%BA%E7%A1%80%E7%9B%B8%E5%85%B3%E5%9B%BE%E7%BB%98%E5%88%B6,基础相关图使用 GGally 包和 flea 数据集,相关图,BASICS,Correlation
148,使用 GGally 包绘制相关图,https://openbiox.github.io/Bizard/Correlation/Correlogram_files/figure-html/unnamed-chunk-2-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Correlogram.html#%E6%B3%A8%E5%85%A5-ggplot2-%E4%BB%A3%E7%A0%81%E4%B8%BA%E6%AF%8F%E4%B8%AA%E7%B1%BB%E5%88%AB%E7%9D%80%E8%89%B2,相关图自定义颜色使用 GGally 包,相关图,BASICS,Correlation
149,使用 GGally 包绘制相关图,https://openbiox.github.io/Bizard/Correlation/Correlogram_files/figure-html/unnamed-chunk-3-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Correlogram.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E7%BB%98%E5%9B%BE%E7%B1%BB%E5%9E%8B,相关图自定义绘图类型使用 GGally 包和 flea 数据集,相关图,BASICS,Correlation
150,使用 GGally 包绘制相关图,https://openbiox.github.io/Bizard/Correlation/Correlogram_files/figure-html/unnamed-chunk-4-1.png,https://openbiox.github.io/Bizard/zh/Correlation/Correlogram.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E7%BB%98%E5%9B%BE%E7%B1%BB%E5%9E%8B,相关图自定义绘图类型使用 GGally 包和 tips 数据集,相关图,BASICS,Correlation
